area,session,object,n_neurons,n_trials_exe,n_trials_obs,n_pcs_used,time_s,auc,centroid_distance
AIP,MonkeyB_Session01,Object1,11,12,12,8,0.641025641025641,0.7633333333333333,1.5282618373754109
AIP,MonkeyB_Session01,Object1,11,12,12,8,0.6923076923076923,0.62,1.3591238500538
AIP,MonkeyB_Session01,Object1,11,12,12,8,0.7435897435897436,0.6366666666666667,1.1669721020624395
AIP,MonkeyB_Session01,Object1,11,12,12,8,0.7948717948717947,0.5966666666666667,1.4770176287724226
AIP,MonkeyB_Session01,Object1,11,12,12,8,0.846153846153846,0.5733333333333334,1.1281154758213376
AIP,MonkeyB_Session01,Object1,11,12,12,8,0.8974358974358974,0.6766666666666665,1.8438719519759472
AIP,MonkeyB_Session01,Object1,11,12,12,8,0.9487179487179487,0.5733333333333333,1.0133069249753797
AIP,MonkeyB_Session01,Object1,11,12,12,8,1.0,0.6766666666666665,1.228059565229696
AIP,MonkeyB_Session01,Object2,11,12,12,8,-1.0,0.78,2.0254059642827285
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.9487179487179487,0.3583333333333333,1.0316695052505296
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.8974358974358975,0.8233333333333333,2.024293653700303
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.8461538461538461,0.8466666666666667,2.0253055257372594
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.7948717948717949,0.9866666666666666,2.6448637434203626
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.7435897435897436,0.3766666666666667,0.9848808373195579
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.6923076923076923,0.7633333333333334,1.9463137028697368
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.641025641025641,0.6666666666666665,1.2166933984348756
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.5897435897435898,0.93,2.1010681200875387
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.5384615384615385,0.46,1.2788579971229501
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.4871794871794872,0.9533333333333333,2.37548962841722
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.4358974358974359,0.8366666666666666,2.099289538889171
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.3846153846153846,0.7633333333333334,1.8298858205452306
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.33333333333333337,0.8866666666666666,1.8181136537529259
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.28205128205128205,0.8333333333333335,1.6404397112910862
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.23076923076923084,0.5,1.303283651506381
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.17948717948717952,0.72,1.402317058276492
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.1282051282051282,0.8533333333333333,1.9598764069023784
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.07692307692307698,0.7166666666666667,2.4084332872332093
AIP,MonkeyB_Session01,Object2,11,12,12,8,-0.02564102564102566,0.8333333333333335,1.7656714148519277
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.02564102564102555,0.7966666666666665,1.8554273149533627
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.07692307692307687,0.9,2.5070530705713865
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.1282051282051282,0.6533333333333333,1.56749646511715
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.17948717948717952,0.5733333333333333,0.9729927876668558
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.23076923076923084,0.6833333333333335,2.197103783001105
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.28205128205128194,0.7933333333333334,2.100999898478533
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.33333333333333326,0.74,2.540036798844836
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.3846153846153846,0.84,2.0648469867745183
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.4358974358974359,0.7866666666666667,2.269833167616563
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.4871794871794872,0.76,1.620190916885075
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.5384615384615383,0.6466666666666667,1.760692276104724
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.5897435897435896,0.68,0.9775551828424712
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.641025641025641,0.6966666666666665,1.2423317791850255
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.6923076923076923,0.72,1.789097198326268
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.7435897435897436,0.77,1.4696872743374079
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.7948717948717947,0.7766666666666667,1.1536730599815428
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.846153846153846,0.745,1.157644024719296
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.8974358974358974,0.56,1.0281422364207606
AIP,MonkeyB_Session01,Object2,11,12,12,8,0.9487179487179487,0.5766666666666665,1.1523029155514308
AIP,MonkeyB_Session01,Object2,11,12,12,8,1.0,0.6533333333333333,1.197964650680285
AIP,MonkeyB_Session01,Object3,11,12,12,8,-1.0,0.6866666666666665,1.472023569432983
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.9487179487179487,0.49333333333333335,1.0300716985195233
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.8974358974358975,0.36666666666666664,0.7211528917182248
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.8461538461538461,0.4433333333333333,1.0520499262582659
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.7948717948717949,0.6066666666666666,0.9903353400645125
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.7435897435897436,0.6933333333333332,1.7092269661483834
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.6923076923076923,0.72,1.4835312845358162
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.641025641025641,0.48666666666666664,1.1094549780383387
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.5897435897435898,0.9133333333333334,2.1019709314708916
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.5384615384615385,0.9533333333333335,2.379746901652582
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.4871794871794872,0.7533333333333334,1.297238860520235
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.4358974358974359,0.8933333333333334,1.8154017988681082
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.3846153846153846,0.93,2.36177875401588
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.33333333333333337,0.8,1.8918777130842188
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.28205128205128205,0.93,2.3782154747367534
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.23076923076923084,0.7733333333333333,1.4329161529022876
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.17948717948717952,0.76,2.3201394495438974
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.1282051282051282,0.86,1.9092745821187982
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.07692307692307698,0.66,1.6571780566299847
AIP,MonkeyB_Session01,Object3,11,12,12,8,-0.02564102564102566,0.7566666666666666,2.0123354145275147
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.02564102564102555,0.89,2.0796519574191237
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.07692307692307687,0.8533333333333333,2.4678540893116696
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.1282051282051282,0.6833333333333335,1.6606319619803778
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.17948717948717952,0.9633333333333333,2.3722760913050625
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.23076923076923084,0.7566666666666667,1.9709905614072407
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.28205128205128194,0.77,2.204859962039442
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.33333333333333326,0.94,2.198296313323785
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.3846153846153846,0.7,2.3050108629627175
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.4358974358974359,0.88,2.147254870488847
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.4871794871794872,0.8966666666666667,2.7645413637502583
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.5384615384615383,0.9333333333333335,2.8157209464972963
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.5897435897435896,0.8833333333333334,1.9959163834784983
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.641025641025641,0.79,2.0652498115304683
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.6923076923076923,0.96,2.079738743135981
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.7435897435897436,0.8,2.5106960813583847
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.7948717948717947,0.7566666666666666,1.8174885335483328
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.846153846153846,0.6233333333333334,1.0785636158647156
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.8974358974358974,0.73,1.0202140950780367
AIP,MonkeyB_Session01,Object3,11,12,12,8,0.9487179487179487,0.6066666666666667,0.9803260613828937
AIP,MonkeyB_Session01,Object3,11,12,12,8,1.0,0.6466666666666666,1.169324758186649
AIP,MonkeyB_Session02,Object1,7,12,12,7,-1.0,0.91,2.065864748007403
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.9487179487179487,0.8716666666666667,1.6907169102117918
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.8974358974358975,0.38,0.874855069553559
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.8461538461538461,0.7533333333333334,1.5124534906858074
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.7948717948717949,0.6366666666666667,1.9575232674545395
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.7435897435897436,0.6666666666666665,1.6297873337173987
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.6923076923076923,0.6683333333333333,1.392055568704599
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.641025641025641,0.4883333333333333,1.542110315700939
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.5897435897435898,0.7566666666666667,1.71213631337743
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.5384615384615385,0.8316666666666666,1.5807608947021825
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.4871794871794872,0.6933333333333332,1.739588551349452
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.4358974358974359,0.65,1.5830229885984455
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.3846153846153846,0.8033333333333335,1.6510303597388598
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.33333333333333337,0.9233333333333335,2.408370120166495
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.28205128205128205,0.7716666666666666,1.701023022814048
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.23076923076923084,0.8583333333333334,2.143330331162437
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.17948717948717952,0.7333333333333333,2.178998622236487
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.1282051282051282,0.9166666666666667,1.9773224713165471
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.07692307692307698,0.5483333333333333,1.466147061285904
AIP,MonkeyB_Session02,Object1,7,12,12,7,-0.02564102564102566,0.5566666666666668,1.0849180315047402
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.02564102564102555,0.9333333333333332,2.170126706155596
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.07692307692307687,0.5516666666666666,1.1291824468020608
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.1282051282051282,0.6866666666666665,1.4483011230081682
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.17948717948717952,0.91,1.9106932910969863
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.23076923076923084,0.8033333333333335,1.8563220046665405
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.28205128205128194,0.6083333333333334,1.4553265457597175
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.33333333333333326,0.71,1.3841522464761649
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.3846153846153846,0.57,0.8460668500293226
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.4358974358974359,0.8183333333333335,1.4128284541027696
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.4871794871794872,0.6416666666666666,0.8065344593773198
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.5384615384615383,0.6883333333333332,1.6339856228983118
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.5897435897435896,0.6533333333333334,0.7622312916644487
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.641025641025641,0.7233333333333334,1.2042494069241545
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.6923076923076923,0.7816666666666666,1.1875171808249532
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.7435897435897436,0.6633333333333334,1.2764651162781204
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.7948717948717947,0.9633333333333334,2.8337720468378116
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.846153846153846,0.865,1.8904102281234423
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.8974358974358974,0.7966666666666667,2.100092250655856
AIP,MonkeyB_Session02,Object1,7,12,12,7,0.9487179487179487,0.81,1.2973305939354296
AIP,MonkeyB_Session02,Object1,7,12,12,7,1.0,0.6866666666666668,1.0866523690782819
AIP,MonkeyB_Session02,Object2,7,12,12,7,-1.0,0.7366666666666666,1.569230662541017
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.9487179487179487,0.7133333333333333,1.549587443746234
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.8974358974358975,0.8133333333333332,2.0614323379687396
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.8461538461538461,0.855,1.4752177794008492
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.7948717948717949,0.42666666666666664,1.3072961299724017
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.7435897435897436,0.5483333333333333,1.1267275909517023
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.6923076923076923,0.7416666666666666,1.6134537819016739
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.641025641025641,0.94,2.1644089858278073
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.5897435897435898,0.7483333333333334,1.9221324552944894
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.5384615384615385,0.7583333333333333,1.7249464586876835
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.4871794871794872,0.7283333333333333,1.690486188570198
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.4358974358974359,0.7583333333333334,1.8112909865142224
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.3846153846153846,0.9083333333333333,2.2414408534604746
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.33333333333333337,0.6333333333333333,1.4834620161777492
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.28205128205128205,0.73,1.8417830253565581
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.23076923076923084,0.7216666666666666,1.4531166620768141
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.17948717948717952,0.6766666666666665,1.3069980617565453
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.1282051282051282,0.77,1.7131970883966516
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.07692307692307698,0.7,1.5335997652896523
AIP,MonkeyB_Session02,Object2,7,12,12,7,-0.02564102564102566,0.6316666666666666,1.9900806862631155
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.02564102564102555,0.8133333333333335,1.543606841975693
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.07692307692307687,0.88,1.8088693159760418
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.1282051282051282,0.8816666666666667,2.135512177630662
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.17948717948717952,0.685,1.5579925653951887
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.23076923076923084,0.945,2.20730370967766
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.28205128205128194,0.8233333333333335,1.9741247903986763
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.33333333333333326,0.855,2.08144457197175
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.3846153846153846,0.8866666666666667,2.0112687075804936
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.4358974358974359,0.5783333333333333,1.2568836258254146
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.4871794871794872,0.8966666666666666,1.5435692239082854
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.5384615384615383,0.535,1.4120218246028435
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.5897435897435896,0.625,1.406030273747743
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.641025641025641,0.6533333333333333,1.0501634833229796
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.6923076923076923,0.6233333333333333,1.2127163186925733
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.7435897435897436,0.65,0.8756493182932957
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.7948717948717947,0.5583333333333333,0.6913688695266326
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.846153846153846,0.725,1.8481095629704392
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.8974358974358974,0.7216666666666666,1.179002278681578
AIP,MonkeyB_Session02,Object2,7,12,12,7,0.9487179487179487,0.62,1.2247123747494486
AIP,MonkeyB_Session02,Object2,7,12,12,7,1.0,0.4966666666666667,0.8433295599809967
AIP,MonkeyB_Session02,Object3,7,12,12,7,-1.0,0.7216666666666666,1.0853028365254065
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.9487179487179487,0.44666666666666666,0.9076616940243151
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.8974358974358975,0.6083333333333334,1.450921165916196
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.8461538461538461,0.6816666666666668,1.2290146956032506
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.7948717948717949,0.7033333333333335,1.1004625113615198
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.7435897435897436,0.5733333333333334,1.3027363115678998
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.6923076923076923,0.6366666666666667,1.2810830853953254
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.641025641025641,0.5816666666666667,0.8961445959434845
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.5897435897435898,0.8833333333333334,1.8855552113550467
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.5384615384615385,0.7466666666666667,1.268474102047473
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.4871794871794872,0.675,1.753165271855453
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.4358974358974359,0.7783333333333333,2.2395981674246896
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.3846153846153846,0.745,1.3453918083192078
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.33333333333333337,0.84,2.202576146841792
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.28205128205128205,0.6883333333333335,1.539661502465251
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.23076923076923084,0.8316666666666667,2.417370325105614
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.17948717948717952,0.69,1.6887467273583017
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.1282051282051282,0.7716666666666666,1.5163369514562213
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.07692307692307698,0.6566666666666666,1.8313913362874519
AIP,MonkeyB_Session02,Object3,7,12,12,7,-0.02564102564102566,0.675,1.5440300137050502
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.02564102564102555,0.8666666666666667,2.315944362298806
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.07692307692307687,0.8133333333333335,1.7892919043387125
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.1282051282051282,0.835,2.2021308012601732
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.17948717948717952,0.8766666666666666,3.0808263307839954
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.23076923076923084,1.0,2.698965849327329
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.28205128205128194,0.97,1.8975009957375053
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.33333333333333326,0.92,2.709093325476984
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.3846153846153846,0.925,2.204601683049659
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.4358974358974359,0.93,2.3479006738872634
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.4871794871794872,0.8333333333333333,1.5776164037198985
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.5384615384615383,0.965,2.1851898881845475
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.5897435897435896,0.9033333333333333,1.923145644902394
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.641025641025641,0.875,1.931654240221473
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.6923076923076923,0.58,1.1529864255689324
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.7435897435897436,0.57,1.5748716057326309
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.7948717948717947,0.775,1.4188114929832967
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.846153846153846,0.6733333333333333,1.3141994809003543
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.8974358974358974,0.9166666666666667,2.160219782285514
AIP,MonkeyB_Session02,Object3,7,12,12,7,0.9487179487179487,0.4783333333333333,0.6458615577822663
AIP,MonkeyB_Session02,Object3,7,12,12,7,1.0,0.9166666666666665,1.4486379538711502
F5,MonkeyB_Session04,Object1,9,15,15,8,-1.0,0.76,1.6699820772741563
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.9487179487179487,0.7866666666666667,1.9947154152575082
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.8974358974358975,0.8,1.8109212112693072
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.8461538461538461,0.8177777777777778,1.7456216084464007
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.7948717948717949,0.9111111111111111,1.855802614436703
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.7435897435897436,0.8666666666666667,1.9722814300114737
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.6923076923076923,0.92,1.7980686987197796
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.641025641025641,0.8311111111111111,1.9749500846614922
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.5897435897435898,0.96,2.3726789486487405
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.5384615384615385,0.9155555555555556,2.0227537053852993
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.4871794871794872,0.968888888888889,2.5262151660570145
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.4358974358974359,0.9911111111111112,2.1097027380178726
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.3846153846153846,1.0,2.0417281187294014
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.33333333333333337,0.7733333333333334,1.7733614269915186
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.28205128205128205,0.8888888888888888,1.5468048169658795
F5,MonkeyB_Session04,Object1,9,15,15,8,-0.23076923076923084,0.9955555555555555,2.189308068210402
