area,session,object,event,start_bin,stop_bin,center_time_s,acc,auc,n_pcs_used,p_auc,null_auc_mean,null_auc_ci95_high,q_auc
F6,MonkeyB_Session01,Object2,Event3,9,14,-0.5700000000000001,0.4429999999999999,0.4050000000000001,8,0.4590818363273453,0.5125833333333333,0.7916666666666666,0.6474710154159765
F6,MonkeyB_Session01,Object2,Event3,10,15,-0.55,0.4549999999999999,0.42,8,0.6946107784431138,0.5278333333333334,0.7916666666666666,0.8042861645130791
F6,MonkeyB_Session01,Object2,Event3,11,16,-0.53,0.545,0.5716666666666667,8,0.3852295409181637,0.5404166666666667,0.8125,0.6407185628742514
F6,MonkeyB_Session01,Object2,Event3,12,17,-0.51,0.513,0.605,8,0.4271457085828343,0.54,0.8125,0.6407185628742514
F6,MonkeyB_Session01,Object2,Event3,13,18,-0.49,0.51,0.49,8,0.2714570858283433,0.54825,0.8333333333333334,0.511890504704876
F6,MonkeyB_Session01,Object2,Event3,14,19,-0.47,0.6430000000000001,0.7383333333333334,8,0.0259481037924151,0.4975,0.7916666666666666,0.19028609447771072
F6,MonkeyB_Session01,Object2,Event3,15,20,-0.45,0.741,0.835,8,0.0199600798403193,0.5056666666666666,0.7916666666666666,0.16467065868263422
F6,MonkeyB_Session01,Object2,Event3,16,21,-0.43,0.6090000000000001,0.6583333333333334,8,0.0319361277445109,0.5084166666666667,0.8234374999999996,0.21077844311377195
F6,MonkeyB_Session01,Object2,Event3,17,22,-0.41,0.606,0.6283333333333333,8,0.1297405189620758,0.4895416666666666,0.7708333333333334,0.36480884385076
F6,MonkeyB_Session01,Object2,Event3,18,23,-0.39,0.6190000000000001,0.5950000000000001,8,0.1437125748502994,0.4827083333333333,0.7916666666666666,0.36480884385076
F6,MonkeyB_Session01,Object2,Event3,19,24,-0.37,0.55,0.5566666666666666,8,0.5429141716566867,0.4997916666666666,0.7916666666666666,0.7025948103792415
F6,MonkeyB_Session01,Object2,Event3,20,25,-0.35,0.419,0.3833333333333333,8,0.780439121756487,0.5110833333333333,0.7916666666666666,0.8730335938292906
F6,MonkeyB_Session01,Object2,Event3,21,26,-0.33,0.3869999999999999,0.3583333333333333,8,0.590818363273453,0.4867083333333333,0.7708333333333334,0.7407072647158512
F6,MonkeyB_Session01,Object2,Event3,22,27,-0.31,0.3229999999999999,0.2366666666666667,8,0.8962075848303394,0.4633333333333334,0.75,0.936564371257485
F6,MonkeyB_Session01,Object2,Event3,23,28,-0.29,0.347,0.2516666666666667,8,0.908183632734531,0.52,0.7916666666666666,0.936564371257485
F6,MonkeyB_Session01,Object2,Event3,24,29,-0.27,0.481,0.4866666666666666,8,0.6207584830339321,0.535375,0.7916666666666666,0.7544910179640718
F6,MonkeyB_Session01,Object2,Event3,25,30,-0.25,0.477,0.4816666666666666,8,0.5109780439121756,0.5173333333333334,0.8125,0.7025948103792414
F6,MonkeyB_Session01,Object2,Event3,26,31,-0.2299999999999999,0.5489999999999999,0.575,8,0.4131736526946107,0.507,0.8125,0.6407185628742514
F6,MonkeyB_Session01,Object2,Event3,27,32,-0.21,0.52,0.5383333333333333,8,0.4610778443113772,0.5159583333333334,0.8125,0.6474710154159765
F6,MonkeyB_Session01,Object2,Event3,28,33,-0.19,0.51,0.5316666666666666,8,0.5948103792415169,0.505,0.7817708333333329,0.7407072647158512
F6,MonkeyB_Session01,Object2,Event3,29,34,-0.17,0.3389999999999999,0.3366666666666667,8,0.9820359281437124,0.511125,0.8234374999999996,0.9820359281437124
F6,MonkeyB_Session01,Object2,Event3,30,35,-0.15,0.4969999999999999,0.4816666666666666,8,0.7644710578842315,0.5270833333333332,0.7916666666666666,0.8699153417303325
F6,MonkeyB_Session01,Object2,Event3,31,36,-0.13,0.386,0.3633333333333333,8,0.9720558882235528,0.5129583333333334,0.8125,0.9820359281437124
F6,MonkeyB_Session01,Object2,Event3,32,37,-0.1099999999999999,0.4319999999999999,0.3883333333333333,8,0.8003992015968064,0.5167083333333333,0.8125,0.8804391217564871
F6,MonkeyB_Session01,Object2,Event3,33,38,-0.09,0.4039999999999999,0.4116666666666667,8,0.5269461077844312,0.5245416666666667,0.8333333333333334,0.7025948103792415
F6,MonkeyB_Session01,Object2,Event3,34,39,-0.07,0.4760000000000001,0.4733333333333334,8,0.3972055888223553,0.505875,0.7916666666666666,0.6407185628742514
F6,MonkeyB_Session01,Object2,Event3,35,40,-0.05,0.5569999999999999,0.5816666666666667,8,0.2195608782435129,0.4740416666666666,0.7708333333333334,0.48303393213572837
F6,MonkeyB_Session01,Object2,Event3,36,41,-0.03,0.5850000000000001,0.6866666666666668,8,0.279441117764471,0.49325,0.7916666666666666,0.5123087159015302
F6,MonkeyB_Session01,Object2,Event3,37,42,-0.01,0.5680000000000001,0.6083333333333333,8,0.2914171656686626,0.4689166666666666,0.7916666666666666,0.5198252144359927
F6,MonkeyB_Session01,Object2,Event3,38,43,0.01,0.5720000000000001,0.6533333333333334,8,0.24750499001996,0.4861666666666666,0.7708333333333334,0.499001996007984
F6,MonkeyB_Session01,Object2,Event3,39,44,0.03,0.6110000000000001,0.655,8,0.0558882235528942,0.4805,0.7916666666666666,0.27288280581693736
F6,MonkeyB_Session01,Object2,Event3,40,45,0.0499999999999999,0.685,0.8666666666666667,8,0.0359281437125748,0.5016666666666666,0.8125,0.21556886227544883
F6,MonkeyB_Session01,Object2,Event3,41,46,0.0699999999999999,0.53,0.6333333333333333,8,0.4251497005988024,0.5195,0.7916666666666666,0.6407185628742514
F6,MonkeyB_Session01,Object2,Event3,42,47,0.0899999999999999,0.5980000000000001,0.6200000000000001,8,0.0818363273453093,0.5054583333333333,0.8125,0.3000665335994674
F6,MonkeyB_Session01,Object2,Event3,43,48,0.1099999999999999,0.6719999999999999,0.7033333333333333,8,0.0578842315369261,0.4609166666666666,0.7708333333333334,0.27288280581693736
F6,MonkeyB_Session01,Object2,Event3,44,49,0.13,0.6759999999999999,0.795,8,0.1397205588822355,0.460875,0.75,0.36480884385076
F6,MonkeyB_Session01,Object2,Event3,45,50,0.15,0.573,0.655,8,0.4111776447105788,0.4679166666666666,0.7708333333333334,0.6407185628742514
F6,MonkeyB_Session01,Object2,Event3,46,51,0.1699999999999999,0.666,0.79,8,0.0399201596806387,0.4982916666666666,0.8026041666666662,0.21956087824351286
F6,MonkeyB_Session01,Object2,Event3,47,52,0.1899999999999999,0.63,0.7316666666666667,8,0.1117764471057884,0.4949583333333334,0.7708333333333334,0.3512974051896207
F6,MonkeyB_Session01,Object2,Event3,48,53,0.2099999999999999,0.64,0.6200000000000001,8,0.6526946107784432,0.5389583333333332,0.8234374999999996,0.7692472198460223
F6,MonkeyB_Session01,Object2,Event3,49,54,0.2299999999999999,0.655,0.7583333333333334,8,0.0638722554890219,0.5079166666666667,0.7916666666666666,0.27994011976047894
F6,MonkeyB_Session01,Object2,Event3,50,55,0.25,0.6460000000000001,0.6850000000000002,8,0.4431137724550898,0.499875,0.7916666666666666,0.6474710154159765
F6,MonkeyB_Session01,Object2,Event3,51,56,0.27,0.618,0.665,8,0.091816367265469,0.480125,0.7708333333333334,0.31616766467065854
F6,MonkeyB_Session01,Object2,Event3,52,57,0.29,0.6000000000000001,0.7483333333333333,8,0.0958083832335329,0.4813333333333333,0.7916666666666666,0.31616766467065854
F6,MonkeyB_Session01,Object2,Event3,53,58,0.31,0.7070000000000001,0.8066666666666665,8,0.0179640718562874,0.4852083333333333,0.7916666666666666,0.16467065868263422
F6,MonkeyB_Session01,Object2,Event3,54,59,0.33,0.6890000000000001,0.7783333333333333,8,0.0818363273453093,0.507875,0.8125,0.3000665335994674
F6,MonkeyB_Session01,Object2,Event3,55,60,0.3500000000000001,0.701,0.7683333333333334,8,0.0678642714570858,0.5232916666666667,0.7916666666666666,0.27994011976047894
F6,MonkeyB_Session01,Object2,Event3,56,61,0.3699999999999999,0.5910000000000001,0.66,8,0.1197604790419161,0.51975,0.8026041666666662,0.3592814371257483
F6,MonkeyB_Session01,Object2,Event3,57,62,0.3899999999999999,0.5860000000000001,0.675,8,0.2295409181636726,0.5004166666666666,0.7916666666666666,0.4887000193162062
F6,MonkeyB_Session01,Object2,Event3,58,63,0.4099999999999999,0.7069999999999999,0.8316666666666667,8,0.0059880239520958,0.479375,0.7708333333333334,0.0988023952095807
F6,MonkeyB_Session01,Object2,Event3,59,64,0.4299999999999999,0.632,0.7049999999999998,8,0.1776447105788423,0.4876666666666666,0.7708333333333334,0.42343883661248916
F6,MonkeyB_Session01,Object2,Event3,60,65,0.4499999999999999,0.818,0.8983333333333333,8,0.0179640718562874,0.4642083333333333,0.75,0.16467065868263422
F6,MonkeyB_Session01,Object2,Event3,61,66,0.47,0.7979999999999999,0.8666666666666667,8,0.0039920159680638,0.470625,0.7817708333333329,0.0988023952095807
F6,MonkeyB_Session01,Object2,Event3,62,67,0.49,0.908,0.9583333333333336,8,0.0059880239520958,0.460375,0.7916666666666666,0.0988023952095807
F6,MonkeyB_Session01,Object2,Event3,63,68,0.51,0.8109999999999999,0.9283333333333336,8,0.0159680638722554,0.5045833333333334,0.8125,0.16467065868263422
F6,MonkeyB_Session01,Object2,Event3,64,69,0.53,0.8419999999999999,0.9316666666666664,8,0.0019960079840319,0.5083333333333333,0.8125,0.0988023952095807
F6,MonkeyB_Session01,Object2,Event3,65,70,0.55,0.7319999999999999,0.7883333333333333,8,0.1437125748502994,0.530875,0.7916666666666666,0.36480884385076
F6,MonkeyB_Session01,Object3,Event1,0,5,-0.15,0.4589999999999999,0.4216666666666667,8,0.1816367265469061,0.4711666666666667,0.7708333333333334,0.4784115978569175
F6,MonkeyB_Session01,Object3,Event1,1,6,-0.13,0.3329999999999999,0.305,8,0.7644710578842315,0.4883333333333333,0.7817708333333329,0.8372778253017773
F6,MonkeyB_Session01,Object3,Event1,2,7,-0.11,0.5319999999999999,0.5383333333333333,8,0.497005988023952,0.4693333333333334,0.7817708333333329,0.653207869974337
F6,MonkeyB_Session01,Object3,Event1,3,8,-0.09,0.605,0.67,8,0.0658682634730539,0.4632083333333334,0.75,0.3366600133067199
F6,MonkeyB_Session01,Object3,Event1,4,9,-0.07,0.4399999999999999,0.4033333333333334,8,0.6966067864271457,0.4570416666666667,0.7708333333333334,0.8079840319361278
F6,MonkeyB_Session01,Object3,Event1,5,10,-0.05,0.618,0.735,8,0.0219560878243512,0.4897916666666667,0.7708333333333334,0.2524950099800388
F6,MonkeyB_Session01,Object3,Event1,6,11,-0.03,0.6630000000000001,0.8133333333333332,8,0.0758483033932135,0.5012916666666666,0.8125,0.34890219560878205
F6,MonkeyB_Session01,Object3,Event1,7,12,-0.01,0.6260000000000001,0.7133333333333333,8,0.1896207584830339,0.5159583333333333,0.8125,0.4784115978569175
F6,MonkeyB_Session01,Object3,Event1,8,13,0.0099999999999999,0.5419999999999999,0.6216666666666667,8,0.18562874251497,0.500625,0.7916666666666666,0.4784115978569175
F6,MonkeyB_Session01,Object3,Event1,9,14,0.03,0.531,0.5966666666666667,8,0.4610778443113772,0.4971666666666666,0.7817708333333329,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,10,15,0.0499999999999999,0.446,0.4333333333333333,8,0.942115768463074,0.504625,0.7817708333333329,0.942115768463074
F6,MonkeyB_Session01,Object3,Event1,11,16,0.07,0.573,0.6333333333333333,8,0.4231536926147705,0.4939166666666666,0.7817708333333329,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,12,17,0.0899999999999999,0.643,0.7116666666666667,8,0.3353293413173652,0.4781666666666666,0.7708333333333334,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,13,18,0.1099999999999999,0.4919999999999999,0.4833333333333333,8,0.7025948103792415,0.51475,0.7916666666666666,0.8079840319361278
F6,MonkeyB_Session01,Object3,Event1,14,19,0.13,0.4399999999999999,0.4166666666666666,8,0.3692614770459081,0.511625,0.7817708333333329,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,15,20,0.15,0.4039999999999999,0.2883333333333333,8,0.4431137724550898,0.5093333333333334,0.7708333333333334,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,16,21,0.1699999999999999,0.3339999999999999,0.2883333333333333,8,0.2574850299401197,0.5003333333333334,0.7916666666666666,0.5640148274878812
F6,MonkeyB_Session01,Object3,Event1,17,22,0.19,0.375,0.3116666666666666,8,0.8962075848303394,0.4872916666666666,0.8125,0.9161233089376802
F6,MonkeyB_Session01,Object3,Event1,18,23,0.21,0.4660000000000001,0.425,8,0.688622754491018,0.4879583333333333,0.7916666666666666,0.8079840319361278
F6,MonkeyB_Session01,Object3,Event1,19,24,0.2299999999999999,0.4909999999999999,0.4883333333333333,8,0.3932135728542914,0.4762916666666666,0.75,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,20,25,0.25,0.5990000000000001,0.6483333333333333,8,0.0419161676646706,0.4619166666666666,0.75,0.2754491017964068
F6,MonkeyB_Session01,Object3,Event1,21,26,0.27,0.68,0.6850000000000002,8,0.1077844311377245,0.4796666666666667,0.7708333333333334,0.4131736526946106
F6,MonkeyB_Session01,Object3,Event1,22,27,0.29,0.6940000000000001,0.7366666666666667,8,0.0419161676646706,0.4955,0.7817708333333329,0.2754491017964068
F6,MonkeyB_Session01,Object3,Event1,23,28,0.31,0.8170000000000001,0.9216666666666667,8,0.0079840319361277,0.488875,0.7916666666666666,0.18363273453093712
F6,MonkeyB_Session01,Object3,Event1,24,29,0.33,0.778,0.8666666666666666,8,0.0059880239520958,0.5000833333333333,0.7817708333333329,0.18363273453093712
F6,MonkeyB_Session01,Object3,Event1,25,30,0.35,0.68,0.7533333333333333,8,0.0658682634730539,0.4724583333333333,0.7817708333333329,0.3366600133067199
F6,MonkeyB_Session01,Object3,Event1,26,31,0.37,0.569,0.6833333333333332,8,0.1976047904191616,0.456625,0.7708333333333334,0.4784115978569175
F6,MonkeyB_Session01,Object3,Event1,27,32,0.3899999999999999,0.65,0.7500000000000001,8,0.1497005988023952,0.4932916666666667,0.7916666666666666,0.4784115978569175
F6,MonkeyB_Session01,Object3,Event1,28,33,0.41,0.662,0.655,8,0.2874251497005988,0.4729583333333333,0.75,0.6009798584648883
F6,MonkeyB_Session01,Object3,Event1,29,34,0.43,0.667,0.6866666666666668,8,0.4630738522954092,0.49525,0.7916666666666666,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,30,35,0.45,0.667,0.6999999999999998,8,0.0938123752495009,0.469375,0.7609374999999996,0.3923062964979129
F6,MonkeyB_Session01,Object3,Event1,31,36,0.47,0.56,0.6166666666666667,8,0.3812375249500998,0.4770416666666667,0.7708333333333334,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,32,37,0.49,0.434,0.4066666666666666,8,0.7405189620758483,0.5014166666666666,0.7916666666666666,0.830826152572903
F6,MonkeyB_Session01,Object3,Event1,33,38,0.51,0.507,0.555,8,0.7904191616766467,0.5052916666666667,0.7916666666666666,0.8455646845843198
F6,MonkeyB_Session01,Object3,Event1,34,39,0.53,0.615,0.6716666666666665,8,0.3353293413173652,0.4756666666666666,0.7916666666666666,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,35,40,0.55,0.513,0.5383333333333333,8,0.2534930139720558,0.4858333333333333,0.7609374999999996,0.5640148274878812
F6,MonkeyB_Session01,Object3,Event1,36,41,0.5700000000000001,0.6990000000000001,0.7550000000000001,8,0.0399201596806387,0.4708333333333334,0.7817708333333329,0.2754491017964068
F6,MonkeyB_Session01,Object3,Event1,37,42,0.5900000000000001,0.6480000000000001,0.68,8,0.1317365269461078,0.47675,0.7916666666666666,0.4661446338093045
F6,MonkeyB_Session01,Object3,Event1,38,43,0.6100000000000001,0.722,0.7916666666666667,8,0.0219560878243512,0.48725,0.7708333333333334,0.2524950099800388
F6,MonkeyB_Session01,Object3,Event1,39,44,0.6300000000000001,0.546,0.5833333333333334,8,0.4391217564870259,0.4635,0.7609374999999996,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,40,45,0.6499999999999999,0.426,0.4399999999999999,8,0.8303393213572854,0.4478333333333333,0.75,0.8680820177826166
F6,MonkeyB_Session01,Object3,Event1,41,46,0.6699999999999999,0.36,0.315,8,0.6047904191616766,0.474125,0.7916666666666666,0.7519016022010033
F6,MonkeyB_Session01,Object3,Event1,42,47,0.69,0.5740000000000001,0.6233333333333334,8,0.4011976047904191,0.46725,0.771874999999999,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event1,43,48,0.71,0.4139999999999999,0.4016666666666666,8,0.5349301397205589,0.463125,0.75,0.6835218451984919
F6,MonkeyB_Session01,Object3,Event1,44,49,0.73,0.501,0.5216666666666666,8,0.1916167664670658,0.479125,0.7817708333333329,0.4784115978569175
F6,MonkeyB_Session01,Object3,Event1,45,50,0.75,0.61,0.6649999999999998,8,0.3632734530938123,0.4956666666666666,0.7708333333333334,0.6265116825173184
F6,MonkeyB_Session01,Object3,Event3,0,5,-0.75,0.445,0.4000000000000001,8,0.8662674650698603,0.4853333333333333,0.7916666666666666,0.9372729949936194
F6,MonkeyB_Session01,Object3,Event3,1,6,-0.73,0.4149999999999999,0.3966666666666667,8,0.7744510978043913,0.483125,0.7916666666666666,0.8663351263574546
F6,MonkeyB_Session01,Object3,Event3,2,7,-0.7100000000000001,0.564,0.565,8,0.2075848303393213,0.4947083333333333,0.7609374999999996,0.4281437125748502
F6,MonkeyB_Session01,Object3,Event3,3,8,-0.6900000000000001,0.457,0.4466666666666666,8,0.6087824351297405,0.472875,0.7609374999999996,0.7581064286521296
F6,MonkeyB_Session01,Object3,Event3,4,9,-0.67,0.352,0.3316666666666666,8,0.9680638722554892,0.4928333333333333,0.7916666666666666,1.0
F6,MonkeyB_Session01,Object3,Event3,5,10,-0.65,0.4569999999999999,0.4650000000000001,8,0.7485029940119761,0.487875,0.7708333333333334,0.8663351263574546
F6,MonkeyB_Session01,Object3,Event3,6,11,-0.63,0.528,0.5566666666666666,8,0.6387225548902196,0.4893333333333333,0.7708333333333334,0.7664670658682634
F6,MonkeyB_Session01,Object3,Event3,7,12,-0.6100000000000001,0.7120000000000002,0.805,8,0.1397205588822355,0.4953333333333333,0.7708333333333334,0.39520958083832336
F6,MonkeyB_Session01,Object3,Event3,8,13,-0.5900000000000001,0.7140000000000001,0.8433333333333333,8,0.0019960079840319,0.4692083333333334,0.75,0.016467065868263176
F6,MonkeyB_Session01,Object3,Event3,9,14,-0.5700000000000001,0.7939999999999999,0.87,8,0.0039920159680638,0.4980416666666667,0.7817708333333329,0.02634730538922108
F6,MonkeyB_Session01,Object3,Event3,10,15,-0.55,0.665,0.7316666666666666,8,0.2275449101796407,0.486875,0.7916666666666666,0.4391217564870259
F6,MonkeyB_Session01,Object3,Event3,11,16,-0.53,0.649,0.705,8,0.0738522954091816,0.509375,0.7817708333333329,0.2437125748502993
F6,MonkeyB_Session01,Object3,Event3,12,17,-0.51,0.605,0.6583333333333334,8,0.1437125748502994,0.51375,0.8125,0.39520958083832336
F6,MonkeyB_Session01,Object3,Event3,13,18,-0.49,0.605,0.7033333333333333,8,0.0419161676646706,0.4997916666666667,0.7916666666666666,0.16273335681578
F6,MonkeyB_Session01,Object3,Event3,14,19,-0.47,0.5960000000000001,0.6433333333333333,8,0.0279441117764471,0.5113333333333334,0.7817708333333329,0.12295409181636724
F6,MonkeyB_Session01,Object3,Event3,15,20,-0.45,0.5670000000000001,0.65,8,0.0718562874251497,0.5276666666666667,0.8125,0.2437125748502993
F6,MonkeyB_Session01,Object3,Event3,16,21,-0.43,0.637,0.765,8,0.4191616766467065,0.5258333333333333,0.8125,0.6433644339228518
F6,MonkeyB_Session01,Object3,Event3,17,22,-0.41,0.632,0.7533333333333333,8,0.1516966067864271,0.5013333333333333,0.8026041666666662,0.4004790419161675
F6,MonkeyB_Session01,Object3,Event3,18,23,-0.39,0.617,0.665,8,0.7145708582834331,0.5162083333333333,0.7916666666666666,0.8421727972626176
F6,MonkeyB_Session01,Object3,Event3,19,24,-0.37,0.693,0.7483333333333333,8,0.0778443113772455,0.5072916666666667,0.7916666666666666,0.24465355004277156
F6,MonkeyB_Session01,Object3,Event3,20,25,-0.35,0.595,0.6516666666666667,8,0.0738522954091816,0.5189166666666666,0.7916666666666666,0.2437125748502993
F6,MonkeyB_Session01,Object3,Event3,21,26,-0.33,0.341,0.2583333333333333,8,0.624750499001996,0.481625,0.7916666666666666,0.7635839432246618
F6,MonkeyB_Session01,Object3,Event3,22,27,-0.31,0.379,0.3149999999999999,8,0.8023952095808383,0.4865416666666667,0.7916666666666666,0.882634730538922
F6,MonkeyB_Session01,Object3,Event3,23,28,-0.29,0.25,0.135,8,1.0,0.4979166666666666,0.7916666666666666,1.0
F6,MonkeyB_Session01,Object3,Event3,24,29,-0.27,0.3109999999999999,0.2499999999999999,8,0.9900199600798404,0.4667083333333334,0.7916666666666666,1.0
F6,MonkeyB_Session01,Object3,Event3,25,30,-0.25,0.286,0.225,8,0.9900199600798404,0.4717083333333334,0.7708333333333334,1.0
F6,MonkeyB_Session01,Object3,Event3,26,31,-0.2299999999999999,0.282,0.2216666666666666,8,0.8902195608782435,0.4908333333333333,0.7916666666666666,0.9476530809349044
F6,MonkeyB_Session01,Object3,Event3,27,32,-0.21,0.439,0.4233333333333333,8,0.4590818363273453,0.4992916666666666,0.7708333333333334,0.6811058733596635
F6,MonkeyB_Session01,Object3,Event3,28,33,-0.19,0.3990000000000001,0.335,8,0.2534930139720558,0.477,0.75,0.45217672762582933
F6,MonkeyB_Session01,Object3,Event3,29,34,-0.17,0.4860000000000001,0.5,8,0.1696606786427145,0.479,0.8125,0.4147261033488577
F6,MonkeyB_Session01,Object3,Event3,30,35,-0.15,0.433,0.435,8,0.1976047904191616,0.4896666666666666,0.7916666666666666,0.42070697315047306
F6,MonkeyB_Session01,Object3,Event3,31,36,-0.13,0.6030000000000001,0.665,8,0.0219560878243512,0.5059166666666667,0.7708333333333334,0.10350727117194138
F6,MonkeyB_Session01,Object3,Event3,32,37,-0.1099999999999999,0.3829999999999999,0.345,8,0.7744510978043913,0.5190416666666666,0.8125,0.8663351263574546
F6,MonkeyB_Session01,Object3,Event3,33,38,-0.09,0.3879999999999999,0.2683333333333333,8,0.4850299401197604,0.5094583333333333,0.7916666666666666,0.6811058733596635
F6,MonkeyB_Session01,Object3,Event3,34,39,-0.07,0.532,0.5,8,0.1636726546906187,0.4752916666666666,0.7609374999999996,0.4147261033488577
F6,MonkeyB_Session01,Object3,Event3,35,40,-0.05,0.5159999999999999,0.5333333333333333,8,0.2335329341317365,0.4825416666666667,0.7916666666666666,0.4391217564870259
F6,MonkeyB_Session01,Object3,Event3,36,41,-0.03,0.481,0.495,8,0.405189620758483,0.4700416666666666,0.75,0.6433644339228518
F6,MonkeyB_Session01,Object3,Event3,37,42,-0.01,0.5150000000000001,0.5216666666666667,8,0.2395209580838323,0.476875,0.7708333333333334,0.4391217564870259
F6,MonkeyB_Session01,Object3,Event3,38,43,0.01,0.553,0.5816666666666667,8,0.2375249500998004,0.4739999999999999,0.7708333333333334,0.4391217564870259
F6,MonkeyB_Session01,Object3,Event3,39,44,0.03,0.542,0.5883333333333333,8,0.1956087824351297,0.5160416666666667,0.7916666666666666,0.42070697315047306
F6,MonkeyB_Session01,Object3,Event3,40,45,0.0499999999999999,0.522,0.4999999999999999,8,0.3912175648702595,0.4861666666666666,0.7708333333333334,0.6433644339228518
F6,MonkeyB_Session01,Object3,Event3,41,46,0.0699999999999999,0.3759999999999999,0.375,8,0.5948103792415169,0.4889583333333334,0.7916666666666666,0.7581064286521296
F6,MonkeyB_Session01,Object3,Event3,42,47,0.0899999999999999,0.5589999999999999,0.655,8,0.3632734530938123,0.4801666666666666,0.7708333333333334,0.6147704590818363
